timestamp,sensor_name,temperature
2026-03-26T16:54:28.883957,Temperature_1_000008abfdaf,33.125
2026-03-26T16:54:29.684302,Temperature_2_000008ae137d,27.5
2026-03-26T16:54:30.483928,Temperature_3_000008ac6b12,30.75
2026-03-26T16:54:32.279966,Temperature_1_000008abfdaf,33.125
2026-03-26T16:54:33.076446,Temperature_2_000008ae137d,27.25
2026-03-26T16:54:33.876471,Temperature_3_000008ac6b12,30.875
2026-03-26T16:54:35.667929,Temperature_1_000008abfdaf,33.0
2026-03-26T16:54:36.495987,Temperature_2_000008ae137d,27.25
2026-03-26T16:54:37.299927,Temperature_3_000008ac6b12,30.875
2026-03-26T16:54:39.091918,Temperature_1_000008abfdaf,33.0
2026-03-26T16:54:39.892538,Temperature_2_000008ae137d,27.25
2026-03-26T16:54:40.692387,Temperature_3_000008ac6b12,30.875
2026-03-26T16:54:42.483932,Temperature_1_000008abfdaf,33.0
2026-03-26T16:54:43.307963,Temperature_2_000008ae137d,27.25
2026-03-26T16:54:44.115927,Temperature_3_000008ac6b12,30.875
2026-03-26T16:54:45.908143,Temperature_1_000008abfdaf,33.0
2026-03-26T16:54:46.728386,Temperature_2_000008ae137d,27.25
2026-03-26T16:54:47.540333,Temperature_3_000008ac6b12,30.75
2026-03-26T16:54:49.331935,Temperature_1_000008abfdaf,33.0
2026-03-26T16:54:50.135994,Temperature_2_000008ae137d,27.0
2026-03-26T16:54:50.931918,Temperature_3_000008ac6b12,30.75
2026-03-26T16:54:52.724287,Temperature_1_000008abfdaf,33.0
2026-03-26T16:54:53.524390,Temperature_2_000008ae137d,27.0
2026-03-26T16:54:54.328335,Temperature_3_000008ac6b12,30.625
2026-03-26T16:54:56.115927,Temperature_1_000008abfdaf,33.0
2026-03-26T16:54:56.959928,Temperature_2_000008ae137d,27.0
2026-03-26T16:54:57.748103,Temperature_3_000008ac6b12,30.625
2026-03-26T16:54:59.540088,Temperature_1_000008abfdaf,33.0
2026-03-26T16:55:00.348338,Temperature_2_000008ae137d,27.0
2026-03-26T16:55:01.139970,Temperature_3_000008ac6b12,30.625
2026-03-26T16:55:02.931928,Temperature_1_000008abfdaf,33.0
2026-03-26T16:55:04.755930,Temperature_2_000008ae137d,27.0
2026-03-26T16:55:05.555932,Temperature_3_000008ac6b12,30.625
2026-03-26T16:55:07.348701,Temperature_1_000008abfdaf,33.0
2026-03-26T16:55:08.147992,Temperature_2_000008ae137d,27.0
2026-03-26T16:55:08.979927,Temperature_3_000008ac6b12,30.625
2026-03-26T16:55:10.772510,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:11.571991,Temperature_2_000008ae137d,27.0
2026-03-26T16:55:12.372148,Temperature_3_000008ac6b12,30.625
2026-03-26T16:55:14.164322,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:14.964018,Temperature_2_000008ae137d,26.75
2026-03-26T16:55:15.763934,Temperature_3_000008ac6b12,30.625
2026-03-26T16:55:17.555949,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:18.355930,Temperature_2_000008ae137d,26.75
2026-03-26T16:55:19.156072,Temperature_3_000008ac6b12,30.625
2026-03-26T16:55:20.947985,Temperature_1_000008abfdaf,33.0
2026-03-26T16:55:21.772138,Temperature_2_000008ae137d,26.75
2026-03-26T16:55:22.579945,Temperature_3_000008ac6b12,30.625
2026-03-26T16:55:24.388321,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:25.203932,Temperature_2_000008ae137d,26.75
2026-03-26T16:55:26.007941,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:27.796049,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:28.595972,Temperature_2_000008ae137d,26.5
2026-03-26T16:55:29.400684,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:31.187931,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:31.987931,Temperature_2_000008ae137d,26.5
2026-03-26T16:55:32.788015,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:34.579936,Temperature_1_000008abfdaf,33.0
2026-03-26T16:55:35.387931,Temperature_2_000008ae137d,26.5
2026-03-26T16:55:36.179937,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:37.972080,Temperature_1_000008abfdaf,33.0
2026-03-26T16:55:38.771927,Temperature_2_000008ae137d,26.5
2026-03-26T16:55:39.575972,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:41.364394,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:42.163975,Temperature_2_000008ae137d,26.5
2026-03-26T16:55:42.963942,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:44.755933,Temperature_1_000008abfdaf,33.0
2026-03-26T16:55:45.555935,Temperature_2_000008ae137d,26.5
2026-03-26T16:55:46.355990,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:48.148425,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:48.975966,Temperature_2_000008ae137d,26.5
2026-03-26T16:55:49.779930,Temperature_3_000008ac6b12,30.5
2026-03-26T16:55:51.571930,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:52.371963,Temperature_2_000008ae137d,26.25
2026-03-26T16:55:53.172001,Temperature_3_000008ac6b12,30.375
2026-03-26T16:55:54.963953,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:55.768212,Temperature_2_000008ae137d,26.25
2026-03-26T16:55:56.563928,Temperature_3_000008ac6b12,30.375
2026-03-26T16:55:58.356078,Temperature_1_000008abfdaf,32.875
2026-03-26T16:55:59.155929,Temperature_2_000008ae137d,26.25
2026-03-26T16:55:59.960120,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:01.747926,Temperature_1_000008abfdaf,32.875
2026-03-26T16:56:02.547932,Temperature_2_000008ae137d,26.25
2026-03-26T16:56:03.347932,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:05.140385,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:05.940395,Temperature_2_000008ae137d,26.25
2026-03-26T16:56:06.755967,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:08.563936,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:09.364098,Temperature_2_000008ae137d,26.25
2026-03-26T16:56:10.163942,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:11.976342,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:12.788436,Temperature_2_000008ae137d,26.0
2026-03-26T16:56:13.588137,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:15.379933,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:16.179935,Temperature_2_000008ae137d,26.0
2026-03-26T16:56:16.979925,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:18.772398,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:19.571928,Temperature_2_000008ae137d,26.0
2026-03-26T16:56:20.376378,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:22.163929,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:22.963932,Temperature_2_000008ae137d,26.0
2026-03-26T16:56:23.763939,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:25.555932,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:26.355928,Temperature_2_000008ae137d,26.0
2026-03-26T16:56:27.171972,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:28.979939,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:29.780388,Temperature_2_000008ae137d,26.0
2026-03-26T16:56:30.580322,Temperature_3_000008ac6b12,30.375
2026-03-26T16:56:32.371927,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:33.171959,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:33.971923,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:35.763935,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:36.564407,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:37.364384,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:39.155929,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:39.959936,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:40.755992,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:42.547995,Temperature_1_000008abfdaf,32.75
2026-03-26T16:56:43.348455,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:44.148389,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:45.939927,Temperature_1_000008abfdaf,32.625
2026-03-26T16:56:46.739937,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:47.539936,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:49.331929,Temperature_1_000008abfdaf,32.625
2026-03-26T16:56:50.132407,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:50.956211,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:52.755929,Temperature_1_000008abfdaf,32.625
2026-03-26T16:56:53.555932,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:54.356042,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:56.147949,Temperature_1_000008abfdaf,32.625
2026-03-26T16:56:56.948323,Temperature_2_000008ae137d,25.75
2026-03-26T16:56:57.748406,Temperature_3_000008ac6b12,30.25
2026-03-26T16:56:59.539932,Temperature_1_000008abfdaf,32.625
2026-03-26T16:57:00.340069,Temperature_2_000008ae137d,25.75
2026-03-26T16:57:01.143960,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:02.931928,Temperature_1_000008abfdaf,32.625
2026-03-26T16:57:03.731965,Temperature_2_000008ae137d,25.5
2026-03-26T16:57:04.531933,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:06.323931,Temperature_1_000008abfdaf,32.625
2026-03-26T16:57:07.123932,Temperature_2_000008ae137d,25.5
2026-03-26T16:57:07.923933,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:09.715930,Temperature_1_000008abfdaf,32.625
2026-03-26T16:57:10.515933,Temperature_2_000008ae137d,25.5
2026-03-26T16:57:11.315925,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:13.107932,Temperature_1_000008abfdaf,32.625
2026-03-26T16:57:13.907935,Temperature_2_000008ae137d,25.5
2026-03-26T16:57:14.707939,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:16.499969,Temperature_1_000008abfdaf,32.625
2026-03-26T16:57:17.299954,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:18.099932,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:19.916318,Temperature_1_000008abfdaf,32.5
2026-03-26T16:57:20.724386,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:21.523941,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:23.315921,Temperature_1_000008abfdaf,32.5
2026-03-26T16:57:24.115939,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:24.915936,Temperature_3_000008ac6b12,30.25
2026-03-26T16:57:26.708397,Temperature_1_000008abfdaf,32.5
2026-03-26T16:57:27.508390,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:28.307921,Temperature_3_000008ac6b12,30.125
2026-03-26T16:57:30.103981,Temperature_1_000008abfdaf,32.5
2026-03-26T16:57:30.900027,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:31.715930,Temperature_3_000008ac6b12,30.125
2026-03-26T16:57:33.524403,Temperature_1_000008abfdaf,32.5
2026-03-26T16:57:34.324390,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:35.123934,Temperature_3_000008ac6b12,30.125
2026-03-26T16:57:36.924015,Temperature_1_000008abfdaf,32.375
2026-03-26T16:57:37.715929,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:38.515930,Temperature_3_000008ac6b12,30.0
2026-03-26T16:57:40.308195,Temperature_1_000008abfdaf,32.5
2026-03-26T16:57:41.107925,Temperature_2_000008ae137d,25.25
2026-03-26T16:57:41.907951,Temperature_3_000008ac6b12,30.0
2026-03-26T16:57:43.700171,Temperature_1_000008abfdaf,32.5
2026-03-26T16:57:44.500228,Temperature_2_000008ae137d,25.0
2026-03-26T16:57:45.300523,Temperature_3_000008ac6b12,30.0
2026-03-26T16:57:47.091932,Temperature_1_000008abfdaf,32.375
2026-03-26T16:57:47.891981,Temperature_2_000008ae137d,25.0
2026-03-26T16:57:48.691929,Temperature_3_000008ac6b12,30.0
2026-03-26T16:57:50.492250,Temperature_1_000008abfdaf,32.375
2026-03-26T16:57:51.315918,Temperature_2_000008ae137d,25.0
2026-03-26T16:57:52.115933,Temperature_3_000008ac6b12,30.0
2026-03-26T16:57:53.907935,Temperature_1_000008abfdaf,32.375
2026-03-26T16:57:54.707932,Temperature_2_000008ae137d,25.0
2026-03-26T16:57:55.507934,Temperature_3_000008ac6b12,30.0
2026-03-26T16:57:57.299990,Temperature_1_000008abfdaf,32.375
2026-03-26T16:57:58.099929,Temperature_2_000008ae137d,25.0
2026-03-26T16:57:58.900365,Temperature_3_000008ac6b12,30.0
2026-03-26T16:58:00.692002,Temperature_1_000008abfdaf,32.25
2026-03-26T16:58:01.492101,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:02.292383,Temperature_3_000008ac6b12,30.0
2026-03-26T16:58:04.083986,Temperature_1_000008abfdaf,32.25
2026-03-26T16:58:04.883953,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:05.683937,Temperature_3_000008ac6b12,30.0
2026-03-26T16:58:07.475936,Temperature_1_000008abfdaf,32.25
2026-03-26T16:58:08.275935,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:09.076259,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:10.868061,Temperature_1_000008abfdaf,32.25
2026-03-26T16:58:11.667926,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:12.467934,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:14.260041,Temperature_1_000008abfdaf,32.25
2026-03-26T16:58:15.059930,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:15.859931,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:17.651976,Temperature_1_000008abfdaf,32.25
2026-03-26T16:58:18.451927,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:19.252034,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:21.043929,Temperature_1_000008abfdaf,32.125
2026-03-26T16:58:21.843930,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:22.643936,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:24.439989,Temperature_1_000008abfdaf,32.125
2026-03-26T16:58:25.236380,Temperature_2_000008ae137d,24.75
2026-03-26T16:58:26.036319,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:27.827995,Temperature_1_000008abfdaf,32.125
2026-03-26T16:58:28.627974,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:29.428002,Temperature_3_000008ac6b12,29.75
2026-03-26T16:58:31.219973,Temperature_1_000008abfdaf,32.125
2026-03-26T16:58:32.020313,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:32.819932,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:34.611929,Temperature_1_000008abfdaf,32.125
2026-03-26T16:58:35.411928,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:36.228114,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:38.036017,Temperature_1_000008abfdaf,32.125
2026-03-26T16:58:38.836009,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:39.635930,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:41.428235,Temperature_1_000008abfdaf,32.0
2026-03-26T16:58:42.228269,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:43.028170,Temperature_3_000008ac6b12,29.875
2026-03-26T16:58:44.819947,Temperature_1_000008abfdaf,32.0
2026-03-26T16:58:45.619934,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:46.419955,Temperature_3_000008ac6b12,29.625
2026-03-26T16:58:48.211933,Temperature_1_000008abfdaf,32.0
2026-03-26T16:58:49.011931,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:49.811929,Temperature_3_000008ac6b12,29.625
2026-03-26T16:58:51.603987,Temperature_1_000008abfdaf,32.0
2026-03-26T16:58:52.403942,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:53.203929,Temperature_3_000008ac6b12,29.625
2026-03-26T16:58:54.996328,Temperature_1_000008abfdaf,32.0
2026-03-26T16:58:55.796460,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:56.595933,Temperature_3_000008ac6b12,29.625
2026-03-26T16:58:58.387930,Temperature_1_000008abfdaf,32.0
2026-03-26T16:58:59.187929,Temperature_2_000008ae137d,24.5
2026-03-26T16:58:59.987969,Temperature_3_000008ac6b12,29.5
2026-03-26T16:59:01.779959,Temperature_1_000008abfdaf,32.0
2026-03-26T16:59:02.579972,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:03.383965,Temperature_3_000008ac6b12,29.5
2026-03-26T16:59:05.203935,Temperature_1_000008abfdaf,32.0
2026-03-26T16:59:06.019924,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:06.836390,Temperature_3_000008ac6b12,29.5
2026-03-26T16:59:08.627960,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:09.428272,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:10.231977,Temperature_3_000008ac6b12,29.5
2026-03-26T16:59:12.019929,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:12.820456,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:13.620391,Temperature_3_000008ac6b12,29.5
2026-03-26T16:59:15.452245,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:16.275933,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:17.075959,Temperature_3_000008ac6b12,29.375
2026-03-26T16:59:18.867931,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:19.668388,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:20.468553,Temperature_3_000008ac6b12,29.25
2026-03-26T16:59:22.259932,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:23.059931,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:23.859928,Temperature_3_000008ac6b12,29.25
2026-03-26T16:59:25.696361,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:26.532382,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:27.348376,Temperature_3_000008ac6b12,29.25
2026-03-26T16:59:29.139938,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:29.943983,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:30.740174,Temperature_3_000008ac6b12,29.0
2026-03-26T16:59:32.531993,Temperature_1_000008abfdaf,31.875
2026-03-26T16:59:33.332376,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:34.132474,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:35.923933,Temperature_1_000008abfdaf,31.75
2026-03-26T16:59:36.755928,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:37.587938,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:39.380407,Temperature_1_000008abfdaf,31.75
2026-03-26T16:59:40.179942,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:40.979923,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:42.771931,Temperature_1_000008abfdaf,31.625
2026-03-26T16:59:43.571930,Temperature_2_000008ae137d,24.25
2026-03-26T16:59:44.372044,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:46.191976,Temperature_1_000008abfdaf,31.5
2026-03-26T16:59:46.996555,Temperature_2_000008ae137d,24.0
2026-03-26T16:59:47.847932,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:49.651932,Temperature_1_000008abfdaf,31.5
2026-03-26T16:59:50.471933,Temperature_2_000008ae137d,24.0
2026-03-26T16:59:51.284354,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:53.075982,Temperature_1_000008abfdaf,31.5
2026-03-26T16:59:53.875944,Temperature_2_000008ae137d,24.0
2026-03-26T16:59:54.675930,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:56.467930,Temperature_1_000008abfdaf,31.5
2026-03-26T16:59:57.267928,Temperature_2_000008ae137d,24.0
2026-03-26T16:59:58.088794,Temperature_3_000008ac6b12,29.125
2026-03-26T16:59:59.896005,Temperature_1_000008abfdaf,31.375
2026-03-26T17:00:00.691930,Temperature_2_000008ae137d,24.0
2026-03-26T17:00:01.491931,Temperature_3_000008ac6b12,29.125
2026-03-26T17:00:03.284400,Temperature_1_000008abfdaf,31.375
2026-03-26T17:00:04.084400,Temperature_2_000008ae137d,24.0
2026-03-26T17:00:04.884022,Temperature_3_000008ac6b12,29.125
2026-03-26T17:00:06.675993,Temperature_1_000008abfdaf,31.25
2026-03-26T17:00:07.475927,Temperature_2_000008ae137d,24.0
2026-03-26T17:00:08.275928,Temperature_3_000008ac6b12,29.125
2026-03-26T17:00:10.068392,Temperature_1_000008abfdaf,31.25
2026-03-26T17:00:10.868471,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:11.667926,Temperature_3_000008ac6b12,29.0
2026-03-26T17:00:13.459996,Temperature_1_000008abfdaf,31.25
2026-03-26T17:00:14.264064,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:15.059927,Temperature_3_000008ac6b12,29.0
2026-03-26T17:00:16.852731,Temperature_1_000008abfdaf,31.125
2026-03-26T17:00:17.651927,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:18.451923,Temperature_3_000008ac6b12,29.0
2026-03-26T17:00:20.247973,Temperature_1_000008abfdaf,31.125
2026-03-26T17:00:21.043925,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:21.843926,Temperature_3_000008ac6b12,29.0
2026-03-26T17:00:23.635929,Temperature_1_000008abfdaf,31.125
2026-03-26T17:00:24.439932,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:25.259977,Temperature_3_000008ac6b12,29.0
2026-03-26T17:00:27.059987,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:27.860860,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:28.660396,Temperature_3_000008ac6b12,29.0
2026-03-26T17:00:30.452317,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:31.251925,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:32.051930,Temperature_3_000008ac6b12,29.0
2026-03-26T17:00:33.843932,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:34.644326,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:35.444319,Temperature_3_000008ac6b12,28.875
2026-03-26T17:00:37.235930,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:38.035931,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:38.836063,Temperature_3_000008ac6b12,28.875
2026-03-26T17:00:40.627983,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:41.428396,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:42.228387,Temperature_3_000008ac6b12,28.875
2026-03-26T17:00:44.019974,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:44.819931,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:45.619977,Temperature_3_000008ac6b12,28.75
2026-03-26T17:00:47.411928,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:48.212405,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:49.012308,Temperature_3_000008ac6b12,28.75
2026-03-26T17:00:50.803937,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:51.603980,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:52.403938,Temperature_3_000008ac6b12,28.875
2026-03-26T17:00:54.195989,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:54.995935,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:55.795929,Temperature_3_000008ac6b12,28.875
2026-03-26T17:00:57.587930,Temperature_1_000008abfdaf,31.0
2026-03-26T17:00:58.387929,Temperature_2_000008ae137d,23.75
2026-03-26T17:00:59.187928,Temperature_3_000008ac6b12,28.875
2026-03-26T17:01:01.004246,Temperature_1_000008abfdaf,30.875
2026-03-26T17:01:01.811975,Temperature_2_000008ae137d,23.75
2026-03-26T17:01:02.611937,Temperature_3_000008ac6b12,28.875
2026-03-26T17:01:04.404049,Temperature_1_000008abfdaf,30.875
2026-03-26T17:01:05.203928,Temperature_2_000008ae137d,23.75
2026-03-26T17:01:06.003925,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:07.796414,Temperature_1_000008abfdaf,30.875
2026-03-26T17:01:08.595927,Temperature_2_000008ae137d,23.75
2026-03-26T17:01:09.400027,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:11.187928,Temperature_1_000008abfdaf,30.875
2026-03-26T17:01:11.987982,Temperature_2_000008ae137d,23.75
2026-03-26T17:01:12.791941,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:14.580007,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:15.380055,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:16.179926,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:17.971935,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:18.771927,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:19.571931,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:21.363896,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:22.163927,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:22.963917,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:24.756385,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:25.556352,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:26.355933,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:28.171987,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:28.980456,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:29.780041,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:31.571940,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:32.371934,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:33.171927,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:34.964016,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:35.763933,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:36.564406,Temperature_3_000008ac6b12,28.625
2026-03-26T17:01:38.355937,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:39.155930,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:39.975988,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:41.780042,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:42.580533,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:43.380382,Temperature_3_000008ac6b12,28.75
2026-03-26T17:01:45.171931,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:45.971932,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:46.771929,Temperature_3_000008ac6b12,28.625
2026-03-26T17:01:48.563973,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:49.384338,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:50.195940,Temperature_3_000008ac6b12,28.625
2026-03-26T17:01:51.987932,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:52.787932,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:53.587930,Temperature_3_000008ac6b12,28.625
2026-03-26T17:01:55.380276,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:56.179939,Temperature_2_000008ae137d,23.5
2026-03-26T17:01:56.979927,Temperature_3_000008ac6b12,28.625
2026-03-26T17:01:58.771931,Temperature_1_000008abfdaf,31.0
2026-03-26T17:01:59.572029,Temperature_2_000008ae137d,23.25
2026-03-26T17:02:00.376119,Temperature_3_000008ac6b12,28.625
2026-03-26T17:02:02.164460,Temperature_1_000008abfdaf,31.0
2026-03-26T17:02:02.963934,Temperature_2_000008ae137d,23.25
2026-03-26T17:02:03.763929,Temperature_3_000008ac6b12,28.75
2026-03-26T17:02:05.555930,Temperature_1_000008abfdaf,31.0
